knob,level,task,mean,sem,count
kde_tau,0.5,lcbench_189908,-1.1241645812988224,0.27046417003722983,10
kde_tau,0.5,lcbench_7593,-4.448024749755865,0.9421124865095407,10
n_chains,1.0,cat__ackley_10d,1.137289936196947,0.04421419682326197,10
n_chains,1.0,cont__rastrigin_10d,1.0669755419214633,0.06077878966040103,10
n_chains,1.0,cont__schwefel_10d,1.1087342293481055,0.07375640248843687,10
n_chains,1.0,lcbench_126026,-0.021038055419921875,0.24982587560487135,10
n_chains,1.0,lcbench_167181,-0.040248107910150564,0.11136782515771916,10
n_chains,1.0,lcbench_167185,-0.032156372070318184,0.07814603540562017,10
n_chains,1.0,lcbench_168329,-3.8088439941406222,1.5327488780510565,10
n_chains,1.0,lcbench_189908,-0.30084228515624434,0.30625417663068283,10
n_chains,1.0,lcbench_7593,-0.15412139892578694,0.792370668731483,10
n_chains,2.0,cat__ackley_10d,1.0164087499904317,0.04606554287005956,10
n_chains,2.0,cont__rastrigin_10d,0.9063664319935091,0.06329720659022886,10
n_chains,2.0,cont__schwefel_10d,0.9915945207082449,0.04123341633865399,10
n_chains,2.0,lcbench_126026,0.29959793090820314,0.26711082633830513,10
n_chains,2.0,lcbench_167181,0.03041152954102131,0.0962838842811329,10
n_chains,2.0,lcbench_167185,0.03282852172850994,0.07005165060052154,10
n_chains,2.0,lcbench_168329,-1.0692108154296847,1.7698164073321903,10
n_chains,2.0,lcbench_189908,0.06378402709961506,0.30823760119046206,10
n_chains,2.0,lcbench_7593,1.0551773071289006,0.6543536243265354,10
n_chains,4.0,cat__ackley_10d,1.0087757928576324,0.033631947577979146,10
n_chains,4.0,cont__rastrigin_10d,0.9855216899141815,0.04367908188247684,10
n_chains,4.0,cont__schwefel_10d,0.9931992400984797,0.05677422155135796,10
n_chains,4.0,lcbench_126026,0.0,0.25465661016996366,10
n_chains,4.0,lcbench_167181,5.684341886080802e-15,0.14554432252411506,10
n_chains,4.0,lcbench_167185,-5.684341886080802e-15,0.05268006330112147,10
n_chains,4.0,lcbench_168329,2.842170943040401e-15,0.7659029723194525,10
n_chains,4.0,lcbench_189908,5.684341886080802e-15,0.1244473024033902,10
n_chains,4.0,lcbench_7593,-5.684341886080802e-15,1.0995395440920244,10
n_chains,8.0,cat__ackley_10d,1.011617407364481,0.05405638827918324,10
n_chains,8.0,cont__rastrigin_10d,0.9335087393994332,0.05261054801530946,10
n_chains,8.0,cont__schwefel_10d,0.9439779597688608,0.047186389350194306,10
n_chains,8.0,lcbench_126026,0.031534576416015626,0.2915929948380041,10
n_chains,8.0,lcbench_167181,-0.12931060791015056,0.14802687446462356,10
n_chains,8.0,lcbench_167185,0.07792282104491619,0.05652511246064838,10
n_chains,8.0,lcbench_168329,-1.1953437805175753,1.4380277525436809,10
n_chains,8.0,lcbench_189908,-0.44195480346679117,0.24128950304412866,10
n_chains,8.0,lcbench_7593,0.12121582031249431,0.8359937689564255,10
n_chains,16.0,cat__ackley_10d,1.1122370108500625,0.038930984217883755,10
n_chains,16.0,cont__rastrigin_10d,1.0071830549431227,0.040687902395671424,10
n_chains,16.0,cont__schwefel_10d,0.9825222940832324,0.0631533414130798,10
n_chains,16.0,lcbench_126026,0.0129913330078125,0.18260204190827078,10
n_chains,16.0,lcbench_167181,-0.12238693237304119,0.17920553591551816,10
n_chains,16.0,lcbench_167185,-0.01265335083008381,0.04260188036706667,10
n_chains,16.0,lcbench_168329,-1.6731018066406222,1.3215333932775246,10
n_chains,16.0,lcbench_189908,-0.6522384643554631,0.32413883937230314,10
n_chains,16.0,lcbench_7593,-0.5522750854492244,1.12493141439857,10
n_init,4.0,cat__ackley_10d,0.9262350749450677,0.041057523078296985,10
n_init,4.0,cont__rastrigin_10d,1.0039999267050759,0.03231581467959717,10
n_init,4.0,cont__schwefel_10d,0.9702997890633769,0.07106604362711268,10
n_init,4.0,lcbench_126026,0.6240913391113281,0.20194083357063392,10
n_init,4.0,lcbench_167181,-0.05334472656249432,0.16435953134482223,10
n_init,4.0,lcbench_167185,0.09519729614257244,0.05490300598093924,10
n_init,4.0,lcbench_168329,0.3073852539062528,1.557356224750235,10
n_init,4.0,lcbench_189908,-0.04178314208983806,0.12516600149003876,10
n_init,4.0,lcbench_7593,0.8501281738281193,0.868163625500328,10
n_init,8.0,cat__ackley_10d,0.9999222103520721,0.04569383804494331,10
n_init,8.0,cont__rastrigin_10d,0.9761337732143005,0.03845640196739287,10
n_init,8.0,cont__schwefel_10d,0.9143892370959236,0.03385962514391971,10
n_init,8.0,lcbench_126026,0.6629264831542969,0.12305649908890189,10
n_init,8.0,lcbench_167181,-0.007911682128900565,0.10200792527533814,10
n_init,8.0,lcbench_167185,0.035319519042963064,0.05990840469388099,10
n_init,8.0,lcbench_168329,-0.7040977478027315,1.2848915544693804,10
n_init,8.0,lcbench_189908,-0.14907989501952557,0.1983597932533214,10
n_init,8.0,lcbench_7593,0.38993988037108807,0.8423019698825226,10
n_init,16.0,cat__ackley_10d,1.0087757928576324,0.033631947577979146,10
n_init,16.0,cont__rastrigin_10d,0.9855216899141815,0.04367908188247684,10
n_init,16.0,cont__schwefel_10d,0.9931992400984797,0.05677422155135796,10
n_init,16.0,lcbench_126026,0.0,0.25465661016996366,10
n_init,16.0,lcbench_167181,5.684341886080802e-15,0.14554432252411506,10
n_init,16.0,lcbench_167185,-5.684341886080802e-15,0.05268006330112147,10
n_init,16.0,lcbench_168329,2.842170943040401e-15,0.7659029723194525,10
n_init,16.0,lcbench_189908,5.684341886080802e-15,0.1244473024033902,10
n_init,16.0,lcbench_7593,-5.684341886080802e-15,1.0995395440920244,10
n_init,32.0,cat__ackley_10d,1.0808245418853029,0.037304646119229325,10
n_init,32.0,cont__rastrigin_10d,0.9370187804176334,0.047224480148076724,10
n_init,32.0,cont__schwefel_10d,0.8963425180614355,0.07589359535468687,10
n_init,32.0,lcbench_126026,0.20004653930664062,0.1456379751508645,10
n_init,32.0,lcbench_167181,0.020312500000005684,0.1420585160924913,10
n_init,32.0,lcbench_167185,-0.0012123107910213093,0.06113337342696316,10
n_init,32.0,lcbench_168329,0.6844535827636747,1.6933851691521702,10
