task,suite,method,seed,n_evals,best_loss,acceptance_rate,kernel_fraction_dream,n_rescues,n_reseeds,n_bw_refits,time_total,time_objective,time_overhead,frac_exploit,acc_exploit,frac_explore,acc_explore,frac_trapped,acc_trapped
lcbench_126025,lcbench,FMP_DREAM,16,200,-92.14743041992188,0.20833333333333334,0.7864583333333334,0,0,36,0.8483800000394695,0.11262840026756749,0.735751599771902,0.2552083333333333,0.20408163265306123,0.7395833333333334,0.20422535211267606,0.005208333333333333,1.0
lcbench_126025,lcbench,FMP_DREAM,17,200,-97.78258514404297,0.2604166666666667,0.7291666666666666,0,0,36,0.8400685000233352,0.11093239969341084,0.7291361003299244,0.3385416666666667,0.2,0.6614583333333334,0.29133858267716534,0.0,
lcbench_126025,lcbench,FMP_DREAM,18,200,-91.71713256835938,0.21354166666666666,0.7864583333333334,0,0,36,0.8031749000074342,0.10609000053955242,0.6970848994678818,0.28125,0.12962962962962962,0.71875,0.2463768115942029,0.0,
lcbench_126025,lcbench,FMP_DREAM,19,200,-98.77532196044922,0.19791666666666666,0.7239583333333334,0,0,36,0.8284423999721184,0.11233829968841746,0.716104100283701,0.203125,0.28205128205128205,0.796875,0.17647058823529413,0.0,
lcbench_126026,lcbench,FMP_DREAM,0,200,-99.67922973632812,0.2760416666666667,0.6770833333333334,0,0,36,0.870550399995409,0.10916740068932995,0.761382999306079,0.375,0.3472222222222222,0.625,0.23333333333333334,0.0,
lcbench_126026,lcbench,FMP_DREAM,1,200,-99.71536254882812,0.17708333333333334,0.7291666666666666,0,0,36,0.8294132000301033,0.10548189980909228,0.723931300221011,0.328125,0.1746031746031746,0.671875,0.17829457364341086,0.0,
lcbench_126026,lcbench,FMP_DREAM,2,200,-99.36677551269531,0.2760416666666667,0.75,0,0,36,0.852916500007268,0.11067510017892346,0.7422413998283446,0.3125,0.3333333333333333,0.6875,0.25,0.0,
lcbench_126026,lcbench,FMP_DREAM,3,200,-99.26335144042969,0.23958333333333334,0.7708333333333334,0,0,36,0.8733846999821253,0.10997500049415976,0.7634096994879656,0.23958333333333334,0.34782608695652173,0.7604166666666666,0.2054794520547945,0.0,
lcbench_126026,lcbench,FMP_DREAM,4,200,-99.49118041992188,0.21875,0.7291666666666666,0,0,36,0.8717765000183135,0.11357169947586954,0.758204800542444,0.296875,0.24561403508771928,0.6822916666666666,0.1984732824427481,0.020833333333333332,0.5
lcbench_126026,lcbench,FMP_DREAM,5,200,-97.68154907226562,0.15625,0.75,0,0,36,0.8599875000072643,0.11063980031758547,0.7493476996896788,0.3125,0.2,0.6822916666666666,0.1297709923664122,0.005208333333333333,1.0
lcbench_126026,lcbench,FMP_DREAM,6,200,-99.10405731201172,0.17708333333333334,0.7291666666666666,0,0,36,0.8655361999990419,0.11089659947901964,0.7546396005200222,0.265625,0.21568627450980393,0.7239583333333334,0.15827338129496402,0.010416666666666666,0.5
