suite,task,method,mean,std,sem,median,q25,q75,n
lcbench,lcbench_189862,CMAES,-88.62356376647949,2.407830349062711,0.5384072338791266,-89.39518356323242,-90.20335388183594,-87.38706398010254,20
lcbench,lcbench_189862,FMP_DREAM,-89.34809722900391,1.8672309354339516,0.41752553013208366,-89.64908599853516,-90.66281318664551,-87.90007972717285,20
lcbench,lcbench_189862,GP,-92.58856506347657,0.7720964545716064,0.1726460157608691,-92.42924499511719,-92.4294204711914,-92.4283676147461,20
lcbench,lcbench_189862,L1_K1_VITERBI_SUB,-88.15484008789062,2.097274089311843,0.46896474311502456,-88.13254165649414,-89.72495651245117,-86.8293571472168,20
lcbench,lcbench_189862,RS,-87.83752784729003,1.2165489652707049,0.2720286184302327,-87.67000579833984,-88.65104293823242,-87.09994316101074,20
lcbench,lcbench_189862,TPE,-90.49971351623535,1.340363566186265,0.29971440485565215,-90.22340393066406,-90.87079238891602,-89.62601852416992,20
lcbench,lcbench_189862,TPE_HB,-89.77373580932617,2.3394992331373285,0.5231279318603695,-90.65313720703125,-91.03576278686523,-89.74628067016602,20
lcbench,lcbench_189865,CMAES,-97.0277057647705,0.803009010581384,0.17955827342048225,-97.06235885620117,-97.51012992858887,-96.75229454040527,20
lcbench,lcbench_189865,FMP_DREAM,-96.82902603149414,0.8833529961775686,0.19752373475811577,-96.77545547485352,-97.70419502258301,-96.24267959594727,20
lcbench,lcbench_189865,GP,-98.83336334228515,0.05488887496341522,0.012273525562668237,-98.86108016967773,-98.86249732971191,-98.8511848449707,20
lcbench,lcbench_189865,L1_K1_VITERBI_SUB,-95.84433517456054,1.0124279803201373,0.2263857786318646,-95.93487167358398,-96.66172981262207,-95.24766731262207,20
lcbench,lcbench_189865,RS,-95.93171653747558,0.853772298454807,0.19090928966511886,-95.85454559326172,-96.35928726196289,-95.33963203430176,20
